path,transcription,semantics
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1625.wav,turn down the brightness level of light bulbs,"{'intent': 'DecreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1340.wav,Turn up the lights. ,"{'intent': 'IncreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/768.wav,Make the lights green please.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'green'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1534.wav,please increase the meeting room brightness,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'meeting room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/626.wav,Kill the lights in the bedroom.,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'bedroom'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1276.wav,Turn the lights in the waiting room to five.,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'waiting room'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'five'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1040.wav,Shine some lights in the office,"{'intent': 'SwitchLightOn', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'office'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1117.wav,The lights should be on please,"{'intent': 'SwitchLightOn', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1408.wav,dim the bed room lights ,"{'intent': 'DecreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'bed room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1309.wav,Turn the lights to two in the house,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'two'}, {'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'house'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1304.wav,Turn the lights pink please.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/622.wav,It's too dark in the bedroom,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'bedroom'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/209.wav,Change toilets light color to red,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'toilets'}, {'entity': 'color', 'slot_name': 'color', 'text': 'red'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/503.wav,I would like the vestibule to be pink,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'vestibule'}, {'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/770.wav,Make the lights in the cellar at the two brightness.,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'cellar'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'two'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/404.wav,I want the brightness to be fifty in the bed room.,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'fifty'}, {'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'bed room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/887.wav,Please stop the lights,"{'intent': 'SwitchLightOff', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/915.wav,Please turn on the lights,"{'intent': 'SwitchLightOn', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/735.wav,Make the kids bedroom brighter with more light,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'kids bedroom'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/21.wav,Adjust the lighting to level twenty two,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'twenty two'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/638.wav,Lets make the entrance lighting red.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'entrance'}, {'entity': 'color', 'slot_name': 'color', 'text': 'red'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/239.wav,Decrease the brightness of the lights in shed. ,"{'intent': 'DecreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'shed'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/412.wav,I want the cubicle to be brighter,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'cubicle'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/614.wav,Is there anyway you can change the light to be blue?,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'blue'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/994.wav,Set the brightness in the living room to ten.,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'living room'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'ten'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1157.wav,Turn down the lights one notch,"{'intent': 'DecreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/175.wav,Change the garage lights to pink.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'garage'}, {'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1304.wav,Turn the lights pink please.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/602.wav,Increase the lights on the patio.,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'patio'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1369.wav,can you give me some lights,"{'intent': 'SwitchLightOn', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/115.wav,Can you set the meeting room to be a pink hue?,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'meeting room'}, {'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/589.wav,Increase the intensity of the lighting please,"{'intent': 'IncreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/489.wav,I want you to turn the lights off in my room please,"{'intent': 'SwitchLightOff', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/370.wav,I should like to see red lights.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'red'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/18.wav,Adjust the glow of the bulb to level two,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'two'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/81.wav,Can you increase the lighting level in the studio?,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'studio'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1591.wav,switch off the lights,"{'intent': 'SwitchLightOff', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/388.wav,I want lights on please,"{'intent': 'SwitchLightOn', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/471.wav,I want the vestibule to shine at twelve percent,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'vestibule'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'twelve'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/195.wav,Change the lights in the parking room,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'parking'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1638.wav,turn off the lights in the bedroom,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'bedroom'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1375.wav,can you please turn on the lights?,"{'intent': 'SwitchLightOn', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1184.wav,Turn off the lights in the basement,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'basement'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1013.wav,Set the intensity of the toilet lighting to two,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'toilet'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'two'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/443.wav,I want the lights off in the meeting room,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'meeting room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1430.wav,help me turn down the light,"{'intent': 'DecreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1257.wav,Turn the flat light to twelve,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'flat'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'twelve'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/538.wav,I'd like to lights to be green please,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'green'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1136.wav,Turn down the brightness for me,"{'intent': 'DecreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/594.wav,Increase the lighting,"{'intent': 'IncreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1642.wav,turn on the changing room lights,"{'intent': 'SwitchLightOn', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'changing room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1331.wav,Turn up the lights,"{'intent': 'IncreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/169.wav,Change the color of the lights to blue.,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'blue'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/839.wav,Please cut off all lights,"{'intent': 'SwitchLightOff', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1664.wav,turn up the brightness in the patio,"{'intent': 'IncreaseBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'patio'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/51.wav,Bring the cellar lights up to two,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'cellar'}, {'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'two'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1385.wav,change color of bathroom lights to pink,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'bathroom'}, {'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/835.wav,Please change the lights to red in the cellar,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'red'}, {'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'cellar'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1615.wav,"there is no one in the living room, take the lights off","{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'living room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/718.wav,Make the boardroom lights red,"{'intent': 'SetLightColor', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'boardroom'}, {'entity': 'color', 'slot_name': 'color', 'text': 'red'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/1194.wav,Turn off the lights now,"{'intent': 'SwitchLightOff', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/260.wav,Dim the lights completely in the living room,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'living room'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/878.wav,Please set the light bulbs to ten.,"{'intent': 'SetLightBrightness', 'slots': [{'entity': 'snips/number', 'slot_name': 'brightness', 'text': 'ten'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/77.wav,Can you decrease the light intensity,"{'intent': 'DecreaseBrightness', 'slots': []}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-close-field/speech_corpus/audio/378.wav,I want it pink in here ,"{'intent': 'SetLightColor', 'slots': [{'entity': 'color', 'slot_name': 'color', 'text': 'pink'}]}"
/misc/vlgscratch5/PichenyGroup/s2i-common/end-to-end-SLU/snips/wavs/snips_real/smart-lights-en-far-field/speech_corpus/audio/1635.wav,turn off lights in loo,"{'intent': 'SwitchLightOff', 'slots': [{'entity': 'house_room_unique', 'slot_name': 'room', 'text': 'loo'}]}"
