,asr_transcript,uniqueId
9584,Switch on the lights ,RjDBre8jzzhdr4YL-108096b0441711e985a0dd11eb2f13b6
9585,Musa different langridge ,RjDBre8jzzhdr4YL-10c52020441f11e9beaa1f3e1eab7bff
9586,Decrease the violin ,RjDBre8jzzhdr4YL-11286810441a11e985a0dd11eb2f13b6
9587,Turn on the washroom lights ,RjDBre8jzzhdr4YL-11db80e0441911e985a0dd11eb2f13b6
9588,Ten the bedroom lights off ,RjDBre8jzzhdr4YL-12545e90441211e985a0dd11eb2f13b6
9589,Lights are ,RjDBre8jzzhdr4YL-128651c0441711e985a0dd11eb2f13b6
9590,Arthur in heat up ,RjDBre8jzzhdr4YL-12e5e8d0441511e985a0dd11eb2f13b6
9591,Change the language ,RjDBre8jzzhdr4YL-13377fb0441f11e9beaa1f3e1eab7bff
9592,Decree sound novels ,RjDBre8jzzhdr4YL-13bd91e0441a11e985a0dd11eb2f13b6
9593,Turn the washing lights on ,RjDBre8jzzhdr4YL-144cf610441911e985a0dd11eb2f13b6
9594,Switch off the lights ,RjDBre8jzzhdr4YL-150c8770441711e985a0dd11eb2f13b6
9595,Switch off the lights in the bedroom ,RjDBre8jzzhdr4YL-150e4e70441211e985a0dd11eb2f13b6
9596,Switched the language ,RjDBre8jzzhdr4YL-15661f80441f11e9beaa1f3e1eab7bff
9597,Too loud ,RjDBre8jzzhdr4YL-159beed0441a11e985a0dd11eb2f13b6
9598,Increase the temperature in the bathroom ,RjDBre8jzzhdr4YL-15f6ab40441511e985a0dd11eb2f13b6
9599,Switch on the washin lights ,RjDBre8jzzhdr4YL-16c289f0441911e985a0dd11eb2f13b6
9600,Switch language ,RjDBre8jzzhdr4YL-176b3e50441f11e9beaa1f3e1eab7bff
9601,Switched the bedroom lights off ,RjDBre8jzzhdr4YL-17a8a860441211e985a0dd11eb2f13b6
9602,That's too loud ,RjDBre8jzzhdr4YL-17aa8380441a11e985a0dd11eb2f13b6
9603,Increase the heating in the bathroom ,RjDBre8jzzhdr4YL-19148d10441511e985a0dd11eb2f13b6
9604,Rights are ,RjDBre8jzzhdr4YL-19430530441711e985a0dd11eb2f13b6
9605,Writes on in the washing ,RjDBre8jzzhdr4YL-194abb70441911e985a0dd11eb2f13b6
9606,Switched languages ,RjDBre8jzzhdr4YL-19934e70441f11e9beaa1f3e1eab7bff
9607,Far too loud ,RjDBre8jzzhdr4YL-19f11820441a11e985a0dd11eb2f13b6
9608,Writes off in the bedroom ,RjDBre8jzzhdr4YL-1a2b82b0441211e985a0dd11eb2f13b6
9609,Change system language ,RjDBre8jzzhdr4YL-1bd80e50441f11e9beaa1f3e1eab7bff
9610,Bedroom lights off ,RjDBre8jzzhdr4YL-1c6a7630441211e985a0dd11eb2f13b6
9611,Naked quieter ,RjDBre8jzzhdr4YL-1c7726c0441a11e985a0dd11eb2f13b6
9612,Open language settings ,RjDBre8jzzhdr4YL-1e2cfad0441f11e9beaa1f3e1eab7bff
9613,Turn after washing lights ,RjDBre8jzzhdr4YL-1f0656c0441211e985a0dd11eb2f13b6
9614,It's too loud turn it down ,RjDBre8jzzhdr4YL-1f40a700441a11e985a0dd11eb2f13b6
9615,Turned the volume up ,RjDBre8jzzhdr4YL-20291290441711e985a0dd11eb2f13b6
9616,Said the language ,RjDBre8jzzhdr4YL-2060f1d0441f11e9beaa1f3e1eab7bff
9617,Switch off the washin lights ,RjDBre8jzzhdr4YL-21d46ae0441211e985a0dd11eb2f13b6
9618,It's too loud turned the volume down ,RjDBre8jzzhdr4YL-223ea4c0441a11e985a0dd11eb2f13b6
9619,Language settings ,RjDBre8jzzhdr4YL-227fb320441f11e9beaa1f3e1eab7bff
9620,Neatly music louder ,RjDBre8jzzhdr4YL-229f1ba0441711e985a0dd11eb2f13b6
9621,Lights offing the washroom ,RjDBre8jzzhdr4YL-245c2730441211e985a0dd11eb2f13b6
9622,Increase the temperature ,RjDBre8jzzhdr4YL-24895810441a11e985a0dd11eb2f13b6
9623,Set language to chinese ,RjDBre8jzzhdr4YL-25307b40441f11e9beaa1f3e1eab7bff
9624,Washing lights off ,RjDBre8jzzhdr4YL-26c64960441211e985a0dd11eb2f13b6
9625,Increase the heating ,RjDBre8jzzhdr4YL-26df2ef0441a11e985a0dd11eb2f13b6
9626,Set language to janin ,RjDBre8jzzhdr4YL-27951f30441f11e9beaa1f3e1eab7bff
9627,Turn the volume down ,RjDBre8jzzhdr4YL-27b6f8b0441711e985a0dd11eb2f13b6
9628,Turn volume up ,RjDBre8jzzhdr4YL-291a4b80441211e985a0dd11eb2f13b6
9629,Would you increase the heating ,RjDBre8jzzhdr4YL-29676070441a11e985a0dd11eb2f13b6
9630,Set language to corene ,RjDBre8jzzhdr4YL-2a231d10441f11e9beaa1f3e1eab7bff
9631,Turn sound up ,RjDBre8jzzhdr4YL-2b6b4060441211e985a0dd11eb2f13b6
9632,Bring some jeers ,RjDBre8jzzhdr4YL-2b936500441611e985a0dd11eb2f13b6
9633,Could you increase the heating please ,RjDBre8jzzhdr4YL-2c40e640441a11e985a0dd11eb2f13b6
9634,Set language to anguish ,RjDBre8jzzhdr4YL-2c866170441f11e9beaa1f3e1eab7bff
9635,Turn it up ,RjDBre8jzzhdr4YL-2db77a50441211e985a0dd11eb2f13b6
9636,Bring juice ,RjDBre8jzzhdr4YL-2dfc0090441611e985a0dd11eb2f13b6
9637,Naked hotter ,RjDBre8jzzhdr4YL-2e7e2c10441a11e985a0dd11eb2f13b6
9638,Set my device to try knees ,RjDBre8jzzhdr4YL-2f00d750441f11e9beaa1f3e1eab7bff
9639,Make it louder ,RjDBre8jzzhdr4YL-2ffed240441211e985a0dd11eb2f13b6
9640,More heat ,RjDBre8jzzhdr4YL-308df940441a11e985a0dd11eb2f13b6
9641,Go get me some juice ,RjDBre8jzzhdr4YL-309018f0441611e985a0dd11eb2f13b6
9642,Louder ,RjDBre8jzzhdr4YL-31ecbf90441211e985a0dd11eb2f13b6
9643,O k now switch the main language to chinese ,RjDBre8jzzhdr4YL-320c1b80441f11e9beaa1f3e1eab7bff
9644,Heat arc ,RjDBre8jzzhdr4YL-32783d10441a11e985a0dd11eb2f13b6
9645,Bring me my socks ,RjDBre8jzzhdr4YL-330ab5e0441611e985a0dd11eb2f13b6
9646,Volume max ,RjDBre8jzzhdr4YL-3480ff00441211e985a0dd11eb2f13b6
9647,Turn at the temperature in the kitchen ,RjDBre8jzzhdr4YL-35436b00441a11e985a0dd11eb2f13b6
9648,Oh cane us which the main language to german ,RjDBre8jzzhdr4YL-35624b60441f11e9beaa1f3e1eab7bff
9649,Get me my socks ,RjDBre8jzzhdr4YL-35791dd0441611e985a0dd11eb2f13b6
9650,Louder please ,RjDBre8jzzhdr4YL-36c9b680441211e985a0dd11eb2f13b6
9651,Increase the volume ,RjDBre8jzzhdr4YL-392b4d30441211e985a0dd11eb2f13b6
9652,O k now switch the main language to corene ,RjDBre8jzzhdr4YL-393af1b0441f11e9beaa1f3e1eab7bff
9653,Increase the temperature in the kitchen ,RjDBre8jzzhdr4YL-3aa681e0441a11e985a0dd11eb2f13b6
9654,Increase the sound volume ,RjDBre8jzzhdr4YL-3bbc0a30441211e985a0dd11eb2f13b6
9655,Increase the heating in the kitchen ,RjDBre8jzzhdr4YL-3d6023a0441a11e985a0dd11eb2f13b6
9656,I need rhine ,RjDBre8jzzhdr4YL-3e3101d0441211e985a0dd11eb2f13b6
9657,Set my friends language to chinese ,RjDBre8jzzhdr4YL-3face080441f11e9beaa1f3e1eab7bff
9658,Make it cooler ,RjDBre8jzzhdr4YL-3fae4ba0441511e985a0dd11eb2f13b6
9659,Turn up the heat in the kitchen ,RjDBre8jzzhdr4YL-3fc87110441a11e985a0dd11eb2f13b6
9660,Increase the sound ,RjDBre8jzzhdr4YL-408d6860441211e985a0dd11eb2f13b6
9661,Less heat ,RjDBre8jzzhdr4YL-41ec06a0441511e985a0dd11eb2f13b6
9662,Set my friends language to janin ,RjDBre8jzzhdr4YL-42729030441f11e9beaa1f3e1eab7bff
9663,Make the music softer ,RjDBre8jzzhdr4YL-42aa3ba0441711e985a0dd11eb2f13b6
9664,Louder foam ,RjDBre8jzzhdr4YL-42c7c800441211e985a0dd11eb2f13b6
9665,Can the heat up in the kitchen ,RjDBre8jzzhdr4YL-42edf400441a11e985a0dd11eb2f13b6
9666,In socks ,RjDBre8jzzhdr4YL-43255480441611e985a0dd11eb2f13b6
9667,Heat down ,RjDBre8jzzhdr4YL-441c7b30441511e985a0dd11eb2f13b6
9668,Ten on the lights ,RjDBre8jzzhdr4YL-44edf8d0441111e985a0dd11eb2f13b6
9669,Hitching heap up ,RjDBre8jzzhdr4YL-45368470441a11e985a0dd11eb2f13b6
9670,Set my ferns language to corene ,RjDBre8jzzhdr4YL-45395150441f11e9beaa1f3e1eab7bff
9671,I can't hear that ,RjDBre8jzzhdr4YL-453fcce0441211e985a0dd11eb2f13b6
9672,Turn up the temperature ,RjDBre8jzzhdr4YL-4571c010441711e985a0dd11eb2f13b6
9673,Decrease the temperature ,RjDBre8jzzhdr4YL-4658fdb0441511e985a0dd11eb2f13b6
9674,To quiet ,RjDBre8jzzhdr4YL-4759fa50441211e985a0dd11eb2f13b6
9675,Turn off the lights ,RjDBre8jzzhdr4YL-476365a0441111e985a0dd11eb2f13b6
9676,Set my friends language to english ,RjDBre8jzzhdr4YL-47e53770441f11e9beaa1f3e1eab7bff
9677,Turn up the temperature in the bedroom ,RjDBre8jzzhdr4YL-480b7660441a11e985a0dd11eb2f13b6
9678,Turned the temperature up ,RjDBre8jzzhdr4YL-4841d000441711e985a0dd11eb2f13b6
9679,Go get me my socks ,RjDBre8jzzhdr4YL-48448490441611e985a0dd11eb2f13b6
9680,Decrease the heating ,RjDBre8jzzhdr4YL-48abee60441511e985a0dd11eb2f13b6
9681,Washroom lights on ,RjDBre8jzzhdr4YL-4930d900441911e985a0dd11eb2f13b6
9682,That's too quiet ,RjDBre8jzzhdr4YL-49b21b20441211e985a0dd11eb2f13b6
9683,Change language ,RjDBre8jzzhdr4YL-49b3be40441111e985a0dd11eb2f13b6
9684,Turned the temperature in the bedroom ah ,RjDBre8jzzhdr4YL-4ac713f0441a11e985a0dd11eb2f13b6
9685,Turn up the heat ,RjDBre8jzzhdr4YL-4ace2030441711e985a0dd11eb2f13b6
9686,Could you decrease the heating ,RjDBre8jzzhdr4YL-4b3f9190441511e985a0dd11eb2f13b6
9687,I need to practise my chinese switch the language ,RjDBre8jzzhdr4YL-4b77ad00441f11e9beaa1f3e1eab7bff
9688,Paused the music ,RjDBre8jzzhdr4YL-4c0fd6b0441111e985a0dd11eb2f13b6
9689,Turn on the bathroom lights ,RjDBre8jzzhdr4YL-4c439740441911e985a0dd11eb2f13b6
9690,Far too quiet ,RjDBre8jzzhdr4YL-4c709ee0441211e985a0dd11eb2f13b6
9691,Turn up the bedroom heat ,RjDBre8jzzhdr4YL-4d24da10441a11e985a0dd11eb2f13b6
9692,Could you decrease the heating please ,RjDBre8jzzhdr4YL-4e1b1330441511e985a0dd11eb2f13b6
9693,Resume ,RjDBre8jzzhdr4YL-4e201910441111e985a0dd11eb2f13b6
9694,I need to practise my german switch the language ,RjDBre8jzzhdr4YL-4eb3c530441f11e9beaa1f3e1eab7bff
9695,Can the bedroom he up ,RjDBre8jzzhdr4YL-4fd09920441a11e985a0dd11eb2f13b6
9696,Turned the bathroom lights on ,RjDBre8jzzhdr4YL-50517e60441911e985a0dd11eb2f13b6
9697,While the him down ,RjDBre8jzzhdr4YL-508e8100441111e985a0dd11eb2f13b6
9698,Turned down the temperature in the kitchen ,RjDBre8jzzhdr4YL-50ce7360441511e985a0dd11eb2f13b6
9699,I need to practise my koreans which the language ,RjDBre8jzzhdr4YL-51da3280441f11e9beaa1f3e1eab7bff
9700,Bedroom he up ,RjDBre8jzzhdr4YL-52183f30441a11e985a0dd11eb2f13b6
9701,Turned the lights on ,RjDBre8jzzhdr4YL-52f03ec0441111e985a0dd11eb2f13b6
9702,Switch on the bathroom lights ,RjDBre8jzzhdr4YL-537c7f90441911e985a0dd11eb2f13b6
9703,Fetch my socks ,RjDBre8jzzhdr4YL-53919590441611e985a0dd11eb2f13b6
9704,Turned the kitchen temperature down ,RjDBre8jzzhdr4YL-53b03690441511e985a0dd11eb2f13b6
9705,I need to practise my english which the language ,RjDBre8jzzhdr4YL-55044950441f11e9beaa1f3e1eab7bff
9706,Increase the temperature in the bedroom ,RjDBre8jzzhdr4YL-5527c920441a11e985a0dd11eb2f13b6
9707,Switch on the lights ,RjDBre8jzzhdr4YL-5556b770441111e985a0dd11eb2f13b6
9708,Turn the kitchen temperature down ,RjDBre8jzzhdr4YL-55dc6bc0441d11e9beaa1f3e1eab7bff
9709,Turned down the heat in the kitchen ,RjDBre8jzzhdr4YL-56a5f6f0441511e985a0dd11eb2f13b6
9710,Dreamy my shoes ,RjDBre8jzzhdr4YL-56d1f380441611e985a0dd11eb2f13b6
9711,Lights on in the bathroom ,RjDBre8jzzhdr4YL-57144c50441911e985a0dd11eb2f13b6
9712,Lights on ,RjDBre8jzzhdr4YL-576461c0441111e985a0dd11eb2f13b6
9713,Turned the washroom lights off ,RjDBre8jzzhdr4YL-577633b0441f11e9beaa1f3e1eab7bff
9714,Increase the heating in the bedroom ,RjDBre8jzzhdr4YL-57e25540441a11e985a0dd11eb2f13b6
9715,Turn down the heat in the kitchen ,RjDBre8jzzhdr4YL-58a32ce0441d11e9beaa1f3e1eab7bff
9716,Yet me my she's ,RjDBre8jzzhdr4YL-594a4680441611e985a0dd11eb2f13b6
9717,Switch off the lights ,RjDBre8jzzhdr4YL-59789bc0441111e985a0dd11eb2f13b6
9718,Turned the heat down in the kitchen ,RjDBre8jzzhdr4YL-59b88e20441511e985a0dd11eb2f13b6
9719,Turn up the washin temperature ,RjDBre8jzzhdr4YL-5ad0c2a0441a11e985a0dd11eb2f13b6
9720,Turned the heat down in the kitchen ,RjDBre8jzzhdr4YL-5b3a2b70441d11e9beaa1f3e1eab7bff
9721,Green cheese ,RjDBre8jzzhdr4YL-5b753cd0441611e985a0dd11eb2f13b6
9722,Ten the lights are ,RjDBre8jzzhdr4YL-5bb23810441111e985a0dd11eb2f13b6
9723,Kitching heat down ,RjDBre8jzzhdr4YL-5c082370441511e985a0dd11eb2f13b6
9724,Switch the lights are ,RjDBre8jzzhdr4YL-5c575810441911e985a0dd11eb2f13b6
9725,Kitchen heat down ,RjDBre8jzzhdr4YL-5d5431d0441d11e9beaa1f3e1eab7bff
9726,Lights are ,RjDBre8jzzhdr4YL-5d84ae20441111e985a0dd11eb2f13b6
9727,Green my shoes ,RjDBre8jzzhdr4YL-5d9fbdf0441611e985a0dd11eb2f13b6
9728,Decrease the temperature in the kitchen ,RjDBre8jzzhdr4YL-5f169bf0441511e985a0dd11eb2f13b6
9729,Turn off the kitchen lights ,RjDBre8jzzhdr4YL-5f201500441911e985a0dd11eb2f13b6
9730,Turn up the temperature glug a temperature up in the washer ,RjDBre8jzzhdr4YL-5f22deb0441a11e985a0dd11eb2f13b6
9731,Volume up ,RjDBre8jzzhdr4YL-5f742210441111e985a0dd11eb2f13b6
9732,Decrease the temperature in the kitchen ,RjDBre8jzzhdr4YL-5fea1ef0441d11e9beaa1f3e1eab7bff
9733,Go get me my cheese ,RjDBre8jzzhdr4YL-603a17e0441611e985a0dd11eb2f13b6
9734,Turn up the volume ,RjDBre8jzzhdr4YL-61afba30441111e985a0dd11eb2f13b6
9735,Decrease the heating in the kitchen ,RjDBre8jzzhdr4YL-6233e180441511e985a0dd11eb2f13b6
9736,Turn the lights off in the kitchen ,RjDBre8jzzhdr4YL-624b1630441911e985a0dd11eb2f13b6
9737,Decrease the heating in the kitchen ,RjDBre8jzzhdr4YL-626ad660441d11e9beaa1f3e1eab7bff
9738,Turned the heat up ,RjDBre8jzzhdr4YL-62926a50441711e985a0dd11eb2f13b6
9739,Turned the volume up ,RjDBre8jzzhdr4YL-63ec3cb0441111e985a0dd11eb2f13b6
9740,Turn down the temperature ,RjDBre8jzzhdr4YL-65114d00441711e985a0dd11eb2f13b6
9741,Turn down the temperature in the bedroom ,RjDBre8jzzhdr4YL-65138830441d11e9beaa1f3e1eab7bff
9742,Turned the heat up in the washroom ,RjDBre8jzzhdr4YL-651a9470441a11e985a0dd11eb2f13b6
9743,Turn down the temperature in the bedroom ,RjDBre8jzzhdr4YL-653c1870441511e985a0dd11eb2f13b6
9744,Switch off the lights in the kitchen ,RjDBre8jzzhdr4YL-6547b460441911e985a0dd11eb2f13b6
9745,Make the music louder ,RjDBre8jzzhdr4YL-66380170441111e985a0dd11eb2f13b6
9746,Washing he up ,RjDBre8jzzhdr4YL-6787eaf0441a11e985a0dd11eb2f13b6
9747,Turned the temperature down ,RjDBre8jzzhdr4YL-679586e0441711e985a0dd11eb2f13b6
9748,Switched the lights off in the kitchen ,RjDBre8jzzhdr4YL-688fda80441911e985a0dd11eb2f13b6
9749,Turn down the volume ,RjDBre8jzzhdr4YL-689fd9b0441111e985a0dd11eb2f13b6
9750,Turn down the temperature in the bedroom down turned the temperature in the bedroom down ,RjDBre8jzzhdr4YL-69ecfcb0441d11e9beaa1f3e1eab7bff
9751,We'll creased the temperature in the washroom ,RjDBre8jzzhdr4YL-6a5c8ec0441a11e985a0dd11eb2f13b6
9752,Ten sam up ,RjDBre8jzzhdr4YL-6aacd5d0441311e985a0dd11eb2f13b6
9753,Turn the volume dow ,RjDBre8jzzhdr4YL-6b18f000441111e985a0dd11eb2f13b6
9754,Writes off in the kitchen ,RjDBre8jzzhdr4YL-6b5f4e30441911e985a0dd11eb2f13b6
9755,Turn the temperature down in the bedroom gown turned the temperature in the bedroom down ,RjDBre8jzzhdr4YL-6b876c70441511e985a0dd11eb2f13b6
9756,Turned the heat dal ,RjDBre8jzzhdr4YL-6c09a9e0441711e985a0dd11eb2f13b6
9757,Increase the heating the washroom ,RjDBre8jzzhdr4YL-6d424990441a11e985a0dd11eb2f13b6
9758,Make the music softer ,RjDBre8jzzhdr4YL-6dd9e4c0441111e985a0dd11eb2f13b6
9759,Kitchen lights off ,RjDBre8jzzhdr4YL-6e1f5890441911e985a0dd11eb2f13b6
9760,Turn off the music ,RjDBre8jzzhdr4YL-6e4b0e60441711e985a0dd11eb2f13b6
9761,Turned the bedroom heat down ,RjDBre8jzzhdr4YL-6edc1c10441d11e9beaa1f3e1eab7bff
9762,Turn up the temperature ,RjDBre8jzzhdr4YL-70218ad0441111e985a0dd11eb2f13b6
9763,Turn up about whom temperature ,RjDBre8jzzhdr4YL-704920f0441a11e985a0dd11eb2f13b6
9764,Bedroom heat down ,RjDBre8jzzhdr4YL-70eef680441d11e9beaa1f3e1eab7bff
9765,I couldn't hear anything turn up the volume ,RjDBre8jzzhdr4YL-7118f840441311e985a0dd11eb2f13b6
9766,Turn off the lights in the bedroom ,RjDBre8jzzhdr4YL-711fa040441911e985a0dd11eb2f13b6
9767,Turned the bedroom heat down ,RjDBre8jzzhdr4YL-71ad1000441511e985a0dd11eb2f13b6
9768,Turned the temperature up ,RjDBre8jzzhdr4YL-728bd410441111e985a0dd11eb2f13b6
9769,Turned the temperature up in the bathroom ,RjDBre8jzzhdr4YL-7347baf0441a11e985a0dd11eb2f13b6
9770,Decrease the temperature in the bedroom ,RjDBre8jzzhdr4YL-73515080441d11e9beaa1f3e1eab7bff
9771,Turn the bedroom light saw ,RjDBre8jzzhdr4YL-73d6a9f0441911e985a0dd11eb2f13b6
9772,Bedroom heat down ,RjDBre8jzzhdr4YL-745a7cc0441511e985a0dd11eb2f13b6
9773,Turn up the heat ,RjDBre8jzzhdr4YL-7493d910441111e985a0dd11eb2f13b6
9774,The video sallies to low turn up the volume ,RjDBre8jzzhdr4YL-749e2760441311e985a0dd11eb2f13b6
9775,Decrease the heating in the bedroom ,RjDBre8jzzhdr4YL-75ddc7c0441d11e9beaa1f3e1eab7bff
9776,Turned the heat up ,RjDBre8jzzhdr4YL-76b5a7a0441111e985a0dd11eb2f13b6
9777,Switch off the lights in the bedroom ,RjDBre8jzzhdr4YL-76d5e030441911e985a0dd11eb2f13b6
9778,Decrease volleying ,RjDBre8jzzhdr4YL-76f0f100441311e985a0dd11eb2f13b6
9779,Decrease the temperature in the bedroom ,RjDBre8jzzhdr4YL-77f99c80441511e985a0dd11eb2f13b6
9780,Turn down the washroom temperature ,RjDBre8jzzhdr4YL-787e6340441d11e9beaa1f3e1eab7bff
9781,Now a different language ,RjDBre8jzzhdr4YL-78cb27e0441611e985a0dd11eb2f13b6
9782,Turn down the temperature ,RjDBre8jzzhdr4YL-791e1c20441111e985a0dd11eb2f13b6
9783,Switched the bedroom likes all ,RjDBre8jzzhdr4YL-79a1aa60441911e985a0dd11eb2f13b6
9784,Ten volumes down ,RjDBre8jzzhdr4YL-79ae6350441311e985a0dd11eb2f13b6
9785,Decrease the heating in the bedroom ,RjDBre8jzzhdr4YL-7b2253c0441511e985a0dd11eb2f13b6
9786,Turned the temperature down in the wash room ,RjDBre8jzzhdr4YL-7b5f6320441d11e9beaa1f3e1eab7bff
9787,Turned the temperature down ,RjDBre8jzzhdr4YL-7ba8e5b0441111e985a0dd11eb2f13b6
9788,Turn sound hour ,RjDBre8jzzhdr4YL-7c31d9e0441311e985a0dd11eb2f13b6
9789,White soften the bed room ,RjDBre8jzzhdr4YL-7c6d4d80441911e985a0dd11eb2f13b6
9790,Changed the language ,RjDBre8jzzhdr4YL-7dadeb30441611e985a0dd11eb2f13b6
9791,Turn down the heat ,RjDBre8jzzhdr4YL-7dcb5080441111e985a0dd11eb2f13b6
9792,Turned down the washing temperature ,RjDBre8jzzhdr4YL-7e66a950441511e985a0dd11eb2f13b6
9793,Upper music ,RjDBre8jzzhdr4YL-7e86c990441711e985a0dd11eb2f13b6
9794,Bedroom lights off ,RjDBre8jzzhdr4YL-7e9de920441911e985a0dd11eb2f13b6
9795,Decrease or the or volleying ,RjDBre8jzzhdr4YL-7f059350441311e985a0dd11eb2f13b6
9796,Turn down the heat in the wash room ,RjDBre8jzzhdr4YL-7f14a2f0441d11e9beaa1f3e1eab7bff
9797,Switched the language ,RjDBre8jzzhdr4YL-8010ba60441611e985a0dd11eb2f13b6
9798,Turned the heat down ,RjDBre8jzzhdr4YL-80147d30441111e985a0dd11eb2f13b6
9799,Turn off the washroom lights ,RjDBre8jzzhdr4YL-814dc6e0441911e985a0dd11eb2f13b6
9800,Reduce ordeal volleying ,RjDBre8jzzhdr4YL-8197fe00441311e985a0dd11eb2f13b6
9801,Turn the temperature down in the washroom ,RjDBre8jzzhdr4YL-82026db0441511e985a0dd11eb2f13b6
9802,Turn off the music ,RjDBre8jzzhdr4YL-82545b10441111e985a0dd11eb2f13b6
9803,Put on the music ,RjDBre8jzzhdr4YL-831e5310441711e985a0dd11eb2f13b6
9804,Turn it down ,RjDBre8jzzhdr4YL-83b8bb20441311e985a0dd11eb2f13b6
9805,Switch off the washroom rights ,RjDBre8jzzhdr4YL-83fd7d90441911e985a0dd11eb2f13b6
9806,Stop the music ,RjDBre8jzzhdr4YL-8441ac20441111e985a0dd11eb2f13b6
9807,Switch language ,RjDBre8jzzhdr4YL-8565ee90441611e985a0dd11eb2f13b6
9808,Turned down the heat in the washroom ,RjDBre8jzzhdr4YL-857db1c0441511e985a0dd11eb2f13b6
9809,Quieter ,RjDBre8jzzhdr4YL-85b834a0441311e985a0dd11eb2f13b6
9810,Play ,RjDBre8jzzhdr4YL-85d71930441111e985a0dd11eb2f13b6
9811,Ten feet down in the washroom ,RjDBre8jzzhdr4YL-863c7440441d11e9beaa1f3e1eab7bff
9812,Right softening the washroom ,RjDBre8jzzhdr4YL-86b28b70441911e985a0dd11eb2f13b6
9813,Scott the music ,RjDBre8jzzhdr4YL-87cce700441711e985a0dd11eb2f13b6
9814,Put on the music ,RjDBre8jzzhdr4YL-87fedb30441111e985a0dd11eb2f13b6
9815,Switched languages ,RjDBre8jzzhdr4YL-884d5710441611e985a0dd11eb2f13b6
9816,Turned the heat down in the washroom ,RjDBre8jzzhdr4YL-890ec7c0441511e985a0dd11eb2f13b6
9817,Washroom lights off ,RjDBre8jzzhdr4YL-892a6940441911e985a0dd11eb2f13b6
9818,Pray the needs it ,RjDBre8jzzhdr4YL-89d7e0f0441111e985a0dd11eb2f13b6
9819,Turn volume up ,RjDBre8jzzhdr4YL-8b8dd4b0441911e985a0dd11eb2f13b6
9820,Change system language ,RjDBre8jzzhdr4YL-8bb9ce10441611e985a0dd11eb2f13b6
9821,Start the music ,RjDBre8jzzhdr4YL-8bff06b0441111e985a0dd11eb2f13b6
9822,Decrease the temperature in the wash room ,RjDBre8jzzhdr4YL-8c7b8ce0441511e985a0dd11eb2f13b6
9823,So it john the lamp ,RjDBre8jzzhdr4YL-8c9ae9d0441711e985a0dd11eb2f13b6
9824,Turn up the heat in the bathroom ,RjDBre8jzzhdr4YL-8d3aa4e0441a11e985a0dd11eb2f13b6
9825,Turn sound up ,RjDBre8jzzhdr4YL-8e0898b0441911e985a0dd11eb2f13b6
9826,Turn on the lion ,RjDBre8jzzhdr4YL-8e0eacd0441111e985a0dd11eb2f13b6
9827,Open language settings ,RjDBre8jzzhdr4YL-8ed1bc70441611e985a0dd11eb2f13b6
9828,Turn the lamp on ,RjDBre8jzzhdr4YL-8f084050441711e985a0dd11eb2f13b6
9829,Decrease the heating in the washing ,RjDBre8jzzhdr4YL-8ff411d0441511e985a0dd11eb2f13b6
9830,Switch on the lamp ,RjDBre8jzzhdr4YL-90199800441111e985a0dd11eb2f13b6
9831,Turned the heat up in the bathroom ,RjDBre8jzzhdr4YL-9020fbf0441a11e985a0dd11eb2f13b6
9832,Turn it up ,RjDBre8jzzhdr4YL-904c6e30441911e985a0dd11eb2f13b6
9833,Ram arm ,RjDBre8jzzhdr4YL-91096780441711e985a0dd11eb2f13b6
9834,Set the language ,RjDBre8jzzhdr4YL-91513b60441611e985a0dd11eb2f13b6
9835,Turned the lamp arm ,RjDBre8jzzhdr4YL-92402180441111e985a0dd11eb2f13b6
9836,Botherin he up ,RjDBre8jzzhdr4YL-9278a790441a11e985a0dd11eb2f13b6
9837,Make it louder ,RjDBre8jzzhdr4YL-92ca1860441911e985a0dd11eb2f13b6
9838,Washing heat down ,RjDBre8jzzhdr4YL-92ef7780441511e985a0dd11eb2f13b6
9839,Turn off the lamp ,RjDBre8jzzhdr4YL-934acc00441711e985a0dd11eb2f13b6
9840,Language settings ,RjDBre8jzzhdr4YL-93b89e70441611e985a0dd11eb2f13b6
9841,Lamp on ,RjDBre8jzzhdr4YL-9411fb50441111e985a0dd11eb2f13b6
9842,While ye meet ,RjDBre8jzzhdr4YL-94c051d0441311e985a0dd11eb2f13b6
9843,Louder ,RjDBre8jzzhdr4YL-94de5260441911e985a0dd11eb2f13b6
9844,Increase the temperature in the bathroom ,RjDBre8jzzhdr4YL-9544e6f0441a11e985a0dd11eb2f13b6
9845,Turned the lamp r ,RjDBre8jzzhdr4YL-9590c460441711e985a0dd11eb2f13b6
9846,Turn down the barton temperature ,RjDBre8jzzhdr4YL-961c9b90441511e985a0dd11eb2f13b6
9847,Turn off the lamp ,RjDBre8jzzhdr4YL-9626d190441111e985a0dd11eb2f13b6
9848,Set language to chinese ,RjDBre8jzzhdr4YL-9691af10441611e985a0dd11eb2f13b6
9849,Rallying max ,RjDBre8jzzhdr4YL-9715f2e0441911e985a0dd11eb2f13b6
9850,Lowered the volume ,RjDBre8jzzhdr4YL-97236f20441311e985a0dd11eb2f13b6
9851,Switch off the lamp ,RjDBre8jzzhdr4YL-97e6e960441711e985a0dd11eb2f13b6
9852,All creased heating in the bathroom ,RjDBre8jzzhdr4YL-9810ff40441a11e985a0dd11eb2f13b6
